query_id,answer
tzjd4pmYXBdHq5qC,6b2b5526e34b8d56 9d519cebdc17b30c 71eab6cac8963a0c bc1d08bf512f259e e93b4853b1bab907 38c65df3eccfe27b 82bd435b5f8ae90e fe6329c80d17622e 8429651d15ead1aa 08c35e78bf441c76 0d93f1096b15c0d9 530c0ce73dca35af 8190088547085571 481e6498650ba73c 305145aabe920c64 4dc84e4a29c9cbde 2075571ffec66ea1 b30a7b5468916a8d dc41fb6cb35ffc73 aac6cfc1133eab01 0aacd149a25f82b7 d7a828bc3f4736f1 d38a8ff41cec9478 f69c96fff9564e3a 8cdbc6f5a993901e a24834a2a6ba8153 14e044f44bd28ab9 49f0e297b321e57a f142b29922556bcd cc8c3442683ecfea 38698caf5fb1bf99 cb9c1e89fc39e54f 71d4ef258f4c9a5a d720be198f9e8d55 cb29ed18dcc6e84f aafc2267e7af4e21 0e82ae45dbf6c9a2 d7ba9e1542c7310f 4eef121059877e59 db622a3cb0421a44 6717a25594337bfe fe856dd45fe0325f aa09caa9198e01a7 c6551d222d9fe71b eabb3564db9a4f46 4cfbb22d3b858e0f c566cc9af0c36188 5133ae209c2b6771 0a5af52269dc5807 b29885a9bb8ca850
wnfWFeCUuTk2zybq,ecacbaae8453d65b a591a6b360f29d31 443dab0bef392607 4180a4c0a53c0af9 cd22292832437485 463c6de5bd4bbace 1a03aea17fad470f e774b3442486c243 5de2f6ccd0fe9911 96dddbe546398872 fc5f4f3487ed6c00 26711035fd99c414 c774841a82e4585d f7fe1c4c62286513 fccbba94be53b6a5 d2360cae2b737fa9 4a974378440de1f5 24c511e4bfe9822e c272b687c38c6bb2 77a325f361c6048e 019122d5151b255b 0c6f02925ea02016 19c070c1bdd7dcb1 8489fd47883fd735 9cf80cc9da89561d 461263bbf2ad36c8 bb3645333c3d7562 b570597dbacf04f4 86ae31db21dcb641 228e500f28872178 7dee1c7099083aad d66991d6a00795c2 3ce60d428a1b4e93 ac9f3e25f660e9c2 dd92d10507736139 a68158227ce5866c bb6fdb5d094f5bfe 3d8eaa133093c12f ad7034138649c6a0 ac52c12c091f1256 564a8598bca39ca2 9c1f2a3791169653 c21dd1e760b9a4b7 7e0a326ab2d3fa82 d60c8300de892a8e 470a9abb547314fe 728464ca765129a4 65ee8488bf611612 11cd736747e7caa3 9ba60f33c8a8b31d
39jEAyeFroT6uHkk,d5d16776b6e89a17 61ce29ec55dbc73d 808ab39d3c36c77b bab7268e3e99cde4 d5295d6a833c19ec 80a9f5fbc04204fe dfc0b759abbaf544 b51ab0256f309c6d f41ca7b7aea155af ea1fa00651a9ed86 a7c57d642e6f1c30 db8df3d7137a0526 f9e24064d45ce1c6 65a3998d3dcba686 a3d8bd3c943622b3 e8bdaf3430cb9e5c f71275873b98adbe 6c9c1fd2d9cf6e6d 01d5e74e5d699dfd b4afc7427cd5d9e3 d29dd9861bd22e48 35b6901c99fdff39 2ddaef2006da8e8d f85da5912deadc6d f10d474eaefd2c7a 6c6beb0cc179eeb0 34afd312886390b2 88237a63834d77eb 0562e512e22ddf8a 0f8d3c4e660daaa1 4a076a457721fc24 d1a1a33a40c9daa1 9cecd92835c3d71a dcf7c48e88169b6c 9ddcb2da4e4e9443 05f1376119806fcb fa4860e08de5f263 ff2731c8e1b7248f 5edc42e286758208 e4dc0cd99e953f3d 64d3ae76c112bbe0 3fbedb21906f488c 8f6da5ce69b33e47 fd45cb5d124434f4 50b74aa0183ffbc5 35d7c1ffa426a2a8 d73f32447bdf555f ad8a3fdb1cdd8034 0c421464f47fd3cb 297ab95dbc4efa87
6WipZ7KYGDYnVYRi,423c63dd5bb03cce 88d19b0396ce93a0 fe7d1daae740253b 5052bba33460c717 fe84c964909a1c85 95d8c61630753831 169a566455463ef2 eeec980610cab9fb 3f0ebbe617f39502 8ce13d6f6f8f767c 1439ca6e7fb0c264 c0a7dcd99e3f9d73 0f547da7343c4729 670ac88e2f6ae795 8309d9a79648a5cf 14ebba70f442932c 0c09ff3b986e72e9 8b78fc98893b9343 cd4c4c3794f67aba 1e78b34913fdbbb8 55bda63080a70fb9 f07dd33e0ce85ab1 20a4cddd84eb863d 487550fd361a2175 ab1548db6dbcd0c8 87cfdcc3fbbcc2af d328114bf5baa9fe 62a45509c4f61315 ada01135ba638623 015d3f0b41b1e3c9 d85a58c9fe54f011 653002c3a8449531 26388583fe42b87f 4a220eda1dace957 9bbd96ec1262e84e cc197b63194d095a 1abb585f2c64b57b d31e92475c2b2442 8e623e37ad71aba6 c50bf9c2e491a73e d439118759991846 59b21db2e14a3512 ce4ac3e714671c1d 5cfffc32a6405af3 20161e11a06fe5ec dc63051927b33263 f42357592e3c6b07 f91b587807187b18 4dba76cab2e7ef52 982f88fd559d50c5
se6VLpQxweDo6aDA,3edca058e6e7c94c 4aa24f53ec1dd9e7 dfad7c5d14a283e7 e204b98caf0356f1 95dcf079878a6747 5540c8d0e0016122 fb7526a37891a9bb 5527d56e18564cde 300221356e634b73 7aadd7ff48e229c8 bf127595787c9934 b194f1a8eb050f29 8edda8b645b0023d 909469ab1b1150ad 984657a69b60601f c7264746b256bc18 ffef637ca4978f59 83bcd03128c59da1 c8c5df45ef73f379 b6781ed88412310e 3e5a1bc83559abe7 23b9b47974ba6b13 487a5c78aada0e3c 8770919f1138d1eb 63307dcd41e78834 09bd42ac3c64eb58 31bac696360cfbab 50fe70525b4e5e8f f617e52818f3944c a9eda3f2a023cdaa a062c6205fe559c7 7af7960ce2f3a11b 10269756d1f3f255 3205f3c75cbd7d1d 4f323f397ca1fb26 bef79a5b04125e7f 66a2c5fe6777ae6b 7c6ddcd637292364 7a8c54a39a08689f 288f876718dc3c29 be808cae1953cc2c 4b4e5ca1d2ad9bf3 6d670bcfece11179 513e7b9e5d4c5a20 76be06b40701cb76 516596aa025155da 912270983d74d9e1 9025dfe9ae44f026 ae0c55d85b520e21 9e5b47ea78694047
5OMA0yn9NqBnk0v4,11ce2def72ae40ef 23be7796586739be c0624864bb93c2ef fcc55cdd9fecb7b0 d18fe8f2e1f5c360 a3cbd49026c86821 4ec86550c9c8a4f4 16dca0b93624141a e13ae978412956ff 979a4b498cac411b 4d11c23bd09c33aa c95c7df2576c5558 26fa5d3fd9cf6a05 43e4a71acd4f0988 29f7a505976662d3 f0a6e14ed40bcdd9 3bb62a8ae4bc5e47 b58f293909ec8379 085cc0a4f3662e22 14e6e60c8aa488aa 7aac1c2f78338373 a963aa5d959788ec 3c38d9da7e78bacd da6ac1f48f382d95 7a4a774560688687 cc459e3ec10ad0c5 79674897b6399202 1dd691ad5009fc1d 379aedc2a44a4a6e 8f6aa2a7325db603 4f621eaab94c6ae0 1d184ced6c2b101f ee11f55f590e6584 158476ae8f480f4b 0c12de3394346e0b 9d922395ac45bfce a7fff76ee2d558f7 e3d598ec22ed87b0 9bca5c1deacd49af fee84387a3e34011 6a97ccb119def38a f40e9ab3e7dbfadf 917c5c9f63cda7b5 7546913bfcbb7b78 5aab99d6ac6b003c c42a5efd5199030b b055b68db4a16a0f 5a68fe7ae40fec9f 18e1db6386b61783 8b893607a20bf90f
aiNvLOx6SlRpHlhT,f6d556a4c11cc288 826f66f4ef618dbf 779bc21a5d5be77d 0210b361a5865c68 d4710f01dd3546f4 5d8d4d0747f4405c 2cf380f5fb06d136 b2687533f0044273 0cc0524fa588be7b aa3baf3ffba1ed5a 4a61925f35fee403 85e40aaae70fe79b 42a8ad8b3a2d56c3 03006eee0e8234b6 89305f624a4646ad f630df5ba9a3ac6c f11e20095a3579cc ec00cb0870f136db 0c54371d6ecbba07 999f2d78e53ff3b9 b51bd294c3363e5f 4e21bb7852410ca1 275166c9e83678de 5de2778d92ec7a35 b44848043fba4f85 1d4564729403960f e982f7ac9cbf2d2b c2a0577d5973c568 49cad2faebf29b11 0f0c836f3f32154d d607d75d8f9e95a6 d154a60ac3d1be06 0f240f7b86277172 19bad22407c0c516 998ede500b30a8ce 9c349f3439bc1d85 b055b68db4a16a0f f3c028a51a30c6ab 04bd7ef7f605997f 62a698b61a4c0815 ebb214349a447190 ca19ad71ebfb6e4b 6fe382ac486512e9 1c2c274c74d04e2e 4bc1a5ca5e3f5680 4ff63467e1922c10 d90e341fcc00bbb7 fe7a49b9b1ad1342 f95035a43d5c36a8 00f229120d4c318e
t3rTCJh8EEED9D2d,b17ca91807057c72 0e6f5591e34ae530 1238f972e691d805 827c7f93acc896ba be3683ba44c7089f 7a4c2e37e81d32d5 9a757a9f539e88d9 9962f8f6c3d9ebb6 fff618f0e665f4a8 43004aed57ee563b 0407f04760b04e4b 2172e7ac7e2d4137 d1aaaca9067c0710 32e6e4137894c97f eba3733c32127863 c198c7d35298d6cf d06065f813dca8d8 33144bf8d2754575 99b882552f33bb7e 144e82226735f6c4 054eed3cd95c4c10 f9563ebf9f940949 32c4d35982a0e658 8dce6259075ab1ff af8a033ad89f4173 64a1133d2bb11034 470952b56f9390e2 6f9bb33e97e41463 5095621e047d6b0d 8317a64dd8dc6134 28989cdcba53e14c 5b04196a063938f3 2a70b96934b23269 891ab97d8059ae5c 2742942455cf62fa 54fe70961184d2bd 403901c92f59a298 bed07bcb4ca7bf83 b57fe993852f6ef4 4befd38355db179e f59d53d1c5564fcc e5be3d3f274c5ba5 3fde790f74e333c1 4dac2f20d7fe019f 9d5b76c147fd7d38 e2a1fa00cfb1deba cbbea9334103cc3e c46c86b22125544f de370d03652a6469 557b7a6510cc49b0
2PUhznwLVZZnGKyA,ca4f1a06660958cf 0e015d0d262b7330 13dd552723d923bb 994882f95a0540c6 ead77d56282a9377 83a9aaedd4d286e5 4bfc7a8bc1806d61 67b909fc469c527a 54cbe73571b9e65a e440e439cdad735b dde6386d3541a659 f28b7d7954e4db9b 0ef59208cb5afc53 69d23c88c8fe6aea 285fd3208e768921 6ce7d6eb39838e2e 5bebe6bac1864bee ef1f655962d61e66 d0ab4440e10bb585 016f2f2757b785e8 b2dab688e3d49335 dea270e3a7baa3cf e2e80b3daad253cf 28a10ab338dda555 6823d534363371cf 182fe2f99d9a454f fefd17b2123143bb 2914ec556c853d18 d101320877786fcf 25d9b335881d4e9c 562e0594a140496d 5873ccf967f43ae5 613acb56db779fec 77b84a91dba5d700 dfdfdc921f0ceae8 a399abe2aa43ca7b 4c57373f685e2b8f 34f72c636d329354 16b6290faf7fbadf 9a9b0aad94ee5434 58cf860314727aad d17418bbe6d264ba 575ee563ae819179 a673d746c98b12bf 04480997980a20f6 2222a3808822c82c a4ccc01d1d0b3754 88e5038cceb8c447 ad3f267f6f2c1ac9 250a955bcf27daf1
53DkEMbu8wBL8tN5,8a8d18a4d3890b8f e71825dfb93dbb12 4e9b6f1e37ce87c5 524a5e737f2a798b 9991c92c9c138529 1f7d417fd9018472 b5429986a678265d 513dc28b984037ed 5db4217003e509ba 8ca201bcf55c0400 56452925eaae9587 25eaa4ae8781d813 433626389a4b4052 9d5e66c0d688c86c ebb7a8cc379c3d2a 75b6386cc6b4f398 c051f1e10d55c204 4ad43a66447d4ef0 bd21645101b3730e 0c519dd883fb44b8 847a26960d7c213c cad65ffec8c69574 d80634d42d3e4aa7 ee7bbd3846bcd5fc 9c33bc2414617542 6ca0e35df9ec3e19 0b6e1db381c207dc f3848ddae8c0c37f 4161bac8966103e7 490ba8cb2c48f486 66551be0b3150164 21edbc5dcc252375 60a854acc49d3b80 8542afb3bf4835a4 64fdbded1c8bcd8b 84af0a9d7decc1f6 8a624bd64325187e e119a0aed92b7011 1d6c1e62b948e834 1b2a7d9799f961b7 40cd99e0b1c06235 96b93a5c1393f157 21d3317d6e78695f 1f0494ccf7a6dc95 12167400d1fcb9ca 274e8d967a05bf5b 27ea26b293638a38 d612d119670ad3de 2b7d5a3b68d43dee d49870c6fe8ed548
Oq8mEHCqkCCRuzXR,204cd13c468f90ec 5561f7617655d933 d2956f4a6a251dd7 2df98f77e51f5a24 26c2a549b31b0142 80e6d9ad2d811038 591532ac28ecb2be 85fb627e65cad013 1585aa77ba209c70 9365f88353cb4af0 93ead282c8ed6d2f a63e205fe2d81452 b67c6812ab3dd951 d276ad0adc3b5d61 7547228a373a7ccc e256ea98ced6678d b79a936aed10aee3 eab08df934c4591b cf0e017adffa34cf be5e213daf539c73 65f998d38467560a 3afa7e328977f94e f9ee009ac6292ba1 f62d0104cd944df5 c6eceb3c38236d4b 5393a80c891bd055 fc2f7e3f19a86e54 7aa3f60e31826280 c50c72a2d0943db7 7521a60731ca7d0d 64f3f5b6cd442e07 b76432905e02ee74 c9ad38f76aa71cb3 9daa1d0ee9e19ce7 802a0684fb82e041 f60554ea2eb67c67 b51a25bc6eca4156 cb96ac89e17fdc68 65eec99a87d49bdd 8b6ead24218b6f54 7f4b27b32e3c7469 89c47d8e95ac3fab 8036098889842f9f fb4f3cc2a28b6142 560d0883eb022a5c 96d06c1086cc7c80 4d4b64a3f1a2e4ad f490109b065795c7 d8b40c9c28ce1eea 0adb8f1c770f9897
HQDrHII7FZgjEjrx,e3ad44a1236bc714 df71b7f23f47b87b a08f1b746ffc19bd 9595948b9a205e2a 3bf0d89066b17642 d5ecce86f0749c15 ed3b9382b5c7f2d6 c765b5346f233ed7 c33e29646339a545 93d39e8e65f05c0f cb845c0bd889cdc0 97a6860494d56b59 0366edbcb562a395 aa6a290978b6f51c 9024fb4ebe9d613a fc1182bc1a349ba9 8ef7f37df64b5204 4062362100e7e3c6 5c4e265251364b97 a7f3e8091968d24e 2ba70e1019fbf638 d5d439ddd9973c5e e95c3cf51408f102 47c089f9d1f406bf 9c94f0865ff2e730 4a8bb10ccbee5d2f 2fb8ba62ad1742bc faa8d7c431aba1d6 6472cf48bc9a1901 b913ab5b2cd6bbf5 043b5bccb6c5bad5 3bbe8885be63de4d 2e5216ed1bccc4e7 a7f040f8de97208f dcc058ff3f01a8d5 86fb41b2a6d6d6b4 3aecb68e62dc8383 ac6961f8fe7d13eb 7e67e4162949a00f 5d841e231d288cc6 c550ae20a6f39f62 b4cad65823fc6096 5c21402ece04bfb1 9c3ab986a848aeb3 45f3bc770ae6c055 81fb0c3b56a38d45 af47b6cae159698e 99f480b188d49535 6b2653f91690bf74 5dddd6600d86ebd7
rJ7gElB6t9dDmImz,234d7fc593fbe4cc ee34feca7a49fa7e 46f233e118434754 b3296dcb28c54f83 5ff12d62d3eb01a9 33bfd27d285ef3eb 26616214bbe9e19c 38f3190a3ed55047 a5e935ff654cc119 e0a02579784fd11e 28579464ba9c5b3e e526b94fd0a0a264 6fff49bad2763930 3eec09f0f4aabdf1 940e98a496349206 4909d96c2d00826f a2ba5145012fc169 a660e919c243e59b c805098b4711d70c 14b65d537f5ff694 e587b95180fb35b4 7c07e13c5f145219 982cb1c2c913f995 74f7f863695964ea a15dbaeb13122296 814181d8128c11b6 aefe55faed746945 0acc6b1514205634 9759fefb64786296 c1970f39c46f3b73 f11b81a397ecd28c 075e03d396523526 f320c4c77b4bccc6 bb76aa26ceab3461 3b51233341f4e6bc 764a39f3bf29da70 41070e72633a25fe 664abc8171de2267 0e808b30b44890e1 3bcbf8907fc05816 9daf2329bd0690b4 33b3a8e3ab15faf8 b64564bba9e8a061 bc6b29c170e01436 86c47e2dc427b1aa 0d22ddacf1ebfd61 fa184d0bc35ae08f a19b4401071bda8f 74e1806b3f28e357 fa0db50f0e4b5a78
muEgD79kQhsYvqNr,1ee998cc58c40044 0fc5c5d267f74ab7 a52a1ec7b95b6b3d 83361328eee242a4 50cd33eeb247b227 55d7a2c858fde318 96437a075b3c56e8 a5d2ffd33337d079 e500c927c3f3c90d e3bbe7fc2a154407 5ae65ce6f9ffa11c 331efc544544f179 7faff41b1c47ff3e 89f5e8ea54ee26e5 646cf09fd1b9f650 2f54c99639f1ec29 97b58cff4071ab0b 697941ab1198d4f4 2d4321c6eade85f6 ff08601642afcbce e56ed0f3617e4b32 de4a04d55f47fad7 031f49de6c949387 a68816e0dc8fe209 09d68fe87040bd5d 93b2c97ec89480e0 ec3f30c03ca23f94 d2131b6aa7706b4b 9f494782cb2cf0e0 d552871ad57b437f d94d001dd98cbf84 7cb59817316f0c81 72a69034331e550d 12babe6bc89356ef eb407d84b11a1766 c82b4962963e6b63 3df3f1f9ca591502 a3c8cf87c0fdb795 88e7631936c8630f b61581cefc5ba062 c3b2f96bccda12d7 e19fb842ad0fb7b0 aa624ce76bcb6caf 73ffe557d8014ae1 e8aaeac721d8640c 195f5fa62d8375a0 e4e31231bc8a4d4e 28c2d6db3889c053 a0dbc51f4dedfe18 63dda42aed2e4f62
ALQHqkWhKB5iM1xW,bddbd8c245c0b5d9 7c02129e0cf51ac4 73ec81610b1e1515 00025f63e0d99bba b8d1dad22931efb5 bef37a3bf4100f65 fd5043fecd592be8 32fe3b6ea92f11f0 3fe1ab8cd9445c48 596eb0fbbe029817 4921a16585a15cd2 f4f1988bd9875893 bcd46f1167e8f642 8486b585cb9b4e30 fd099573fe2d2adc ab0f8004c37e1525 5dc008ccd7908493 a8080cd6deb85c76 925c7c6921ed87e9 d78894d370466144 e360d5d99f051f40 e6d8534757beade5 03134222f8da5d54 17f6215bea3978bd a3cab2bc19abc7bb 57d61fcc958fbc9c 486808dea31ef3c0 4aeec6e0bb35d4b2 16a1865f0ba8046e cb2ca6dd8c87ac81 4a45a2fcef455032 c06f8807555f1dc4 14f127d9d0cff2c8 ae3e14373d18263c 7a558b67314bec26 87754c0dd4838f76 1db69fa4b67ccf84 9621047974576417 dcdb574835a95a07 ab5272b1abea3dd5 93de4d6fa9fa871b 24f7beb6d1fbf2a1 10f077bdc1c7c36e 39d2ccc6fa7e60a3 af6980d34a7f9145 9b126f9d098db4d4 6f906f96fa754bee 80f1d31402dad34c 6ffcd2762c1bfcb2 4aa5a08673910b01
e4Hzbddsv2gD8Tti,2be4560926555e7c 0eb2ed74a1d865c5 fc383dad7671de76 c82c6071bf524846 fdb854a84bd7b0ff 8e0d2243778da203 307ca06d96a8e9ca 78c7e1d605b79be5 6dbcb051fa851233 8a8941a88d627448 6f78e5e4fd94115e 582aa6e179267304 b70849e369f59f7d 95770a240f794d55 018d1cef64ce0122 34e11a2456081258 5043c93d88e186eb 528fac40d3a136f9 f792868af775b595 246c7d0ddbefc0d8 ba84ab483967b302 f0d60e3758e0161e d00f4f034a696786 59b42044479905ca 574fcc5a2fe6da3a ce8170961615a79c b632786d4d3b09c4 04460e50c2bad675 a8b0ce6a110be36a 880519f3b5e3af4e 311e6d0c80f4996e 305709f2434395e2 8b862c8f0998eb01 2107710c19cbf174 c005511984723fd8 0e6e643c0be6b6ef b3c444bcf223589c 81390f180a3e4b59 eb20ca2ccfe5ac72 3b78b42ba36d9c61 72d8334eaac112a9 3c1177ee706d402d 3b0ba1bb35151b87 ca3e5bab795ea414 55ec1bdf43081fb6 425f8ca658312478 16b9863e007f6442 164b12c4193f147c 401b37863216c2ae adb53c34b1579513
RLiRYGNY9BHM2LKA,90ec932adb42e700 95b6feb4bb90c374 2079e0e8d775b9b9 113471c295587064 f7c95780db169584 d6153acea38f291e d7e3ba0f3fb9439f 4ff4202cff284f94 2a9eea204e7a23e0 cf7fc7e56a7d7186 13f578e939e835f1 353bbc8a0415b431 5e316d6a8bd2efef 37ab02b970ea6e7f f3e0c5867509d521 64133dfb885f0119 add4c5dbbdcce3e5 c27654568896a40d 5146b8decf8c4e71 cb103f49f62869d8 5fb93f14463724b8 645048d0e8c4cc87 c7ea4ce077a650bd 9a420f4ea1857e91 65671d2645363e92 5866892e4f596c97 f5ba8e8caa497a58 0910cf554acdce12 c8ab4297612953bd b722eb05dfd4c12b 7b64cc4a47da36b0 b55373df6e8fad99 ed08b13752a84891 6b1eee44eaede0dd 6bd965de93882f30 e9ae1a8f153bb16f c45b94daf5eb5a40 7eda86504cf139d8 78d6b4926c088c56 9ca97bc4f8323712 0b183b541775605b 0de1cadc5aeb4dcb a9c9b59ec308e83d 978e534375968469 a4d0e79f28dc091e 331566d75266b245 d0a480f8687af159 d1984632796a8513 86e8de5fa9edfdba 9888b5cbfd917a73
Gjx9RVjz3vbd5QjF,0e0da0ec40e251bc 0305c7a286e1502d df19e26663fee827 22f1bac7afe5100b f5e6c3b858d0b306 9c3557d983081bed 41bd6594342649bf 4d1983f5b30ad468 99accfeffac8c6b7 ed209a288e5228c6 217754f66c32d400 8fffce9da7d70ab7 2710743e8f3f6c3f 721325e8fafa9bdc d0aab32686a91147 e8e90e093866a7b2 168104387a1d8609 bc781a5bf364e908 fa98052388e77a81 1f07440cdce2b3bc 4b7bc912388d0121 cb89df8b752f4ccd 7aec04e6f2a3832a 6675475f6d7d34f8 567ddbaca782d721 4a124710aa8dc8cf 31a6475462ee52cb 5f75b27bf63f1377 c31823abeb3e2af4 a9cd41acf2f2d336 9cb2259bd28ae5d4 ed3e1f05f8c02dc5 1039920b3a607ea9 4622b4a7f8dff5fc 310bcfce0fadf9b8 5c1a641107effa18 55ca58fcb1152995 116746a42e46300a 33455e08d148c48b 59f9ed011ea6834a 4f875caa85f0c8e4 05032172b4f055e2 b043885dd7ddf5d2 a3da4e03ad3fe49e 3cc22d2092aa550a e7d73fb7e3840119 93e1e974ac603194 e909a155bcb2cfb9 13da2c81574677ed 99130920194cedfa
3psWyO4ohVh13TsA,78960029555880ea 10820487234d5f63 cc440a78f3bfe0ab 773f179a88177be4 c534c26c51993831 fab5fb277d775d7f 8395bd8fdd2017e7 7b8d89b379d0597c 39ba021edb83fe97 7ec9bec2bd641c99 13a7b6843786e095 70adb7a9cdbf4622 889dbf07ec32493b 1aace567dfa0b633 847cf3683d9cd05f 2b6e3f30d5f64162 f499b6945d9abb89 0d4f8238bd6204a1 33868d85a0348c1e 7c43032c1a743f1b eaf8c00d5d960b5f 93dc524467f4edab af8d3245fef6a676 99c71e0e9fc5e4a0 74b9682e9bab0e71 18edd46843373989 5820c0a275345ebe 4070cd5cf772ba2d b870fb3bc41debf8 1e967c13ee85143c fea3b2f20e2f7991 3a797445faf9d550 35ff44291ee9a26a b111a406629bee53 118a463adfc3257a c9cf58d384bb22d4 69c13fc77d08486a ac76dfbec884983b 1a24bc62b7ee96ff ca4d7a13f64623a0 c4a74c59e54f5c1b 8c5c93655c29f3ca d3add3e3188e1cb1 5b754ae00dfdb2a8 98be7e9248d9d0f6 93ae1c71d8e6ae5e 213b1586900fba7e 260e1479a52e1395 6f3d61d90b9ac7c9 cb5dd2ddc6067c50
eAGar7hB2fQaUMlh,78f5719892f74b25 a61516b65588bc59 b516f6453aa17e38 b129c4ab077468e6 a2a845883941ace7 10496ad81d3cd7af 5b5df89c12d9bee0 f67267486fb60e11 6541b28cc3271df5 255edb6381810a66 34a8ce24e97d38b0 d527e4977e0f0f61 a83c34ca80b94661 fec94a728bec12b4 6aaec6c550448d52 07f1226bde217e6b 16d44e7503a306f8 bbc722944aeb76be 390841419b62a36c 25a11d328f423fec 0c198d6a7b20b537 9f908be7fe69b2ab c737e97fe1a37de5 8f329a5abb4dd460 0c88dfe69d577d9f 378504e8b57eca10 c2dac1fecc84e344 5527db85c4621572 3b1c9eaa885e756e 3edba91ee22cac48 c6dd26c88f77708b 9baf3828fa7ace2c 85b412bf6aba6f94 bea3f39c61edb8a6 d73cec86f097b5cd 042d1d61e2d48493 5234090e88b0f0a4 86377133d3109c5e 0649c3a7101d8061 471957658aa721bf fa9e43d041c74be3 5fa3670168bffe0f 8c92f467bd63ee0f b16f3b61d3c8cf27 5e53d0861455ae5a 86287fca509c55ab 416d898aef052730 3afa7e328977f94e cfd17e9243f240ae 287aec219652cc12
Tn5MGx6Fg4ZOuzr2,e1e8f09a8dd03494 99a31d9e5bd6eda8 75a37ba8dc3f7cec 3ed4186f00bde8d1 4ecc0201a689eb5c e1b3e2cfc889c4f9 5e2d1f560e7be72c 37f255682546b303 c28f4d12d9c6ef2c 68a6d6989ce427ed aef343bf8358cb1d 8c1b783df1692acc 313479716c2faab4 8628a7199293791c 3e5d1eee4e713e1b 0653937ca35f89b0 0f1435fb4163bfc1 77a218473497f6dc d5c602adf962e1c8 477469f3115b08d6 8617c8a9beaa3f5f 51e07c0903462c9a 120db0b34fdc010a 4673a45f21d0935d c55ab74f8828c0ad ca0ab3765fdaf997 25731cb6ec2db7be 01a3b5a401f6ef29 14a932e045fe560c 2be5898e57d5f252 3c9699b28d405861 15476309b9b1b76b d4761122ea47a377 b4c9d31a40d0b6a0 a4fb9be42724fb47 cc908800e667c5da b71ba6e3638cb2a8 eb75f112e12497b3 97896313c26d9d93 8be0de4a506a4abf 2cd4ac717952f9c5 e941a84954302df9 18e7bb9340e6c9af 41f09a4f28f55a48 2588ddf01dac2bd6 567cf9d7fea817b8 5653061aed4badf3 bf6ed0b507e0caad a9b9df736235fc60 58de4d255aae5880
W5m8Qplv08i3dHNO,8dcad266f3228d7b 69aaa445dba72c4a 88c57c1b06c3c538 99abbd26975ac208 da09cc3bddf93ec1 d13e865259c97949 2d69d459b5632963 c2b2d56465ea93ed 87dc3c85518843c9 21bee17452df3492 5be2876f5c6064e8 ebec9d87a1151c58 8d613f13851278c0 fa55a3e2e9f00e52 e9d7188e0c80311b c70ad1a2475a01b2 6e9a0dde4d5f70cd 9e91e81f1e1d07ac ddec5ed28117801e 0b2d5d1a3e5d9052 eeab18d698b6ff96 d19780858021f186 bc11deff60a2710b 755554704b503531 d9dc6c09cd3f1629 47d5032f6a2431df c23470aa563d9603 faed36aece5dd7e4 4b10ee0b84259404 ac48de67946cfad0 bc5e9726ad70fdc0 0975b4cd684c0284 ed586a94ea86dfe0 eec424daf9e22d2a 47d51a3877db6f36 6fe382ac486512e9 275166c9e83678de 89315a357c73b7b6 6c180471c63b27d9 66ccc7c49ba98057 a487fb118f49042f e256ea98ced6678d a587733d1a972681 e9092b1212a4e058 ff2a186697396f3a 5336aacedc298c62 785fd154053eb623 84ce5e8a663bcd4e 1eab869d79067038 92d67d0a5ccd2038
GFrXxfhxwFDr7vK2,ca3c5d8e911151ac d366978f80c8724c bcff0ba51f1b7ade 1c7036b95e6cd24e c190c902800778f4 19c672895bda245b 31c9230a2b27b773 37af3e3050aeb452 fe5f8dee65bb8b29 0afce1783589078d 5a58842aa34ff5a1 22460577e0e32383 b3180fc005f70156 025563cb7cfa30fb 34b536e1bc0926f1 73afa3e45872d483 ebd9261e4ec69b0f a7f35089b33b1d4a a72ac5c1daea3ba1 c94d3de580877178 a2f69ac41855f3f4 216838be3530ceb1 cb583fd4dc34dbf0 f54ba73b8058b3f2 a047d8821b31760f 68405f7d9f24b6a7 acfcfb2f8b1bd0a7 67fb6f9b9e843856 7e7ec5768a8c29e2 9b5abe31d113d446 f4f0b6de058d3446 770310cab7b1569f b214c3934fcab85c 03f4758aabc54004 c78dbd2d71e06250 df47b544801978b6 f33e2d3cca0e3762 acc8a25446b1389f 27958964181313a2 41ed86b3d7739126 6423b77618667357 834b38fcea4747aa cf37206e21603bc7 ca5a0baec807562c c72ee62faf3706fa 3b81fd12a8eaded4 e7726f6e9dbd735b 3e548ffa85077ab3 aa71741d15c8f25d 14daaed54f625bab
